title,result_link,summary,filename
Googleapi.Contentwarehouse.V1.Model.Indexingurlpatternurltreeurlfeature,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlFeature.html,"View Source GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlFeature (google_api_content_warehouse v0.4.0)
Attributes
-
fingerprint
(type:String.t
, default:nil
) - -
fingerprintWithGroupInType
(type:boolean()
, default:nil
) - If consider position when calculating fingerprint of url feature. -
groupInType
(type:String.t
, default:nil
) - Used together w/ type field to group features, for finding features with too many possible values. -
type
(type:String.t
, default:nil
) - -
value
(type:String.t
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_IndexingUrlPatternUrlTreeUrlFeature_html.txt
Googleapi.Contentwarehouse.V1.Model.Indexingurlpatternurltreeurlfeatures,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlFeatures.html,"View Source GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlFeatures (google_api_content_warehouse v0.4.0)
Attributes
-
feature
(type:list(GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlFeature.t)
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlFeatures{ feature: [ GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlFeature.t() ] | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_IndexingUrlPatternUrlTreeUrlFeatures_html.txt
Googleapi.Contentwarehouse.V1.Model.Indexingurlpatternurltreeurltree,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTree.html,"View Source GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTree (google_api_content_warehouse v0.4.0)
Attributes
-
bigBranch
(type:list(GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeBigTreeBranch.t)
, default:nil
) - Keeping information for dominating branches separately, to prevent docs on smaller branches from being dropping during sampling. -
debugInfo
(type:GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeDebugInfo.t
, default:nil
) - -
key
(type:GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeKey.t
, default:nil
) - -
node
(type:list(GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeNode.t)
, default:nil
) - node(0) is root. -
retrievalTimestamp
(type:integer()
, default:nil
) - Used in url pattern matcher for cache invalidation. -
site
(type:String.t
, default:nil
) - The key for this UrlTree, also will be the key in sstable. The old format is site, while the new format will be UrlTreeKey. Only one field can be set in the same time for site and key. -
timestamp
(type:integer()
, default:nil
) - The time when this UrlTree is built, encoded as seconds past the epoch (Jan 1, 1970). -
treeInfo
(type:GoogleApi.ContentWarehouse.V1.Model.Proto2BridgeMessageSet.t
, default:nil
) - Any additional information.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTree{ bigBranch: [ GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeBigTreeBranch.t() ] | nil, debugInfo: GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeDebugInfo.t() | nil, key: GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeKey.t() | nil, node: [ GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeNode.t() ] | nil, retrievalTimestamp: integer() | nil, site: String.t() | nil, timestamp: integer() | nil, treeInfo: GoogleApi.ContentWarehouse.V1.Model.Proto2BridgeMessageSet.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_IndexingUrlPatternUrlTreeUrlTree_html.txt
Googleapi.Contentwarehouse.V1.Model.Indexingurlpatternurltreeurltreedebuginfo,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeDebugInfo.html,"View Source GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeDebugInfo (google_api_content_warehouse v0.4.0)
Attributes
-
innerSimilarity
(type:float()
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeDebugInfo{ innerSimilarity: float() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_IndexingUrlPatternUrlTreeUrlTreeDebugInfo_html.txt
Googleapi.Contentwarehouse.V1.Model.Indexingurlpatternurltreeurltreekey,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeKey.html,"View Source GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeKey (google_api_content_warehouse v0.4.0)
A UID of URL Tree. There is a hash function and a equality function for UrlTreeKey in //indexing/url_pattern/url_tree/util/url-tree-key-util.h. When adding or deprecating a field in this proto, please also update the hash function and the equality function. LINT.IfChange
Attributes
-
crawlerId
(type:String.t
, default:nil
) - -
domain
(type:String.t
, default:nil
) - -
hostname
(type:String.t
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_IndexingUrlPatternUrlTreeUrlTreeKey_html.txt
Googleapi.Contentwarehouse.V1.Model.Indexingurlpatternurltreeurltreenode,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeNode.html,"View Source GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeNode (google_api_content_warehouse v0.4.0)
Attributes
-
indexOfSubTreeWithSplittingFeature
(type:integer()
, default:nil
) - -
indexOfSubTreeWithoutSplittingFeature
(type:integer()
, default:nil
) - -
parent
(type:integer()
, default:nil
) - -
pathFromRoot
(type:String.t
, default:nil
) - The path from root to current node. This is only used for debugging. -
patternId
(type:String.t
, default:nil
) - This is only used in leaf nodes which represents a url pattern. It is the fingerprint of the splitting url features from root to the leaf. -
payload
(type:GoogleApi.ContentWarehouse.V1.Model.Proto2BridgeMessageSet.t
, default:nil
) - -
splittingFeature
(type:GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlFeature.t
, default:nil
) - -
splittingFeatureScore
(type:float()
, default:nil
) - The information gain of content features when selecting this splitting feature to split the node.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlTreeNode{ indexOfSubTreeWithSplittingFeature: integer() | nil, indexOfSubTreeWithoutSplittingFeature: integer() | nil, parent: integer() | nil, pathFromRoot: String.t() | nil, patternId: String.t() | nil, payload: GoogleApi.ContentWarehouse.V1.Model.Proto2BridgeMessageSet.t() | nil, splittingFeature: GoogleApi.ContentWarehouse.V1.Model.IndexingUrlPatternUrlTreeUrlFeature.t() | nil, splittingFeatureScore: float() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_IndexingUrlPatternUrlTreeUrlTreeNode_html.txt
Googleapi.Contentwarehouse.V1.Model.Indexingvideosasrtranscriptrepairannotation,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.IndexingVideosAsrTranscriptRepairAnnotation.html,"View Source GoogleApi.ContentWarehouse.V1.Model.IndexingVideosAsrTranscriptRepairAnnotation (google_api_content_warehouse v0.4.0)
This proto captures the output of analyses that ran on Automatic Speech Recogntion produced by the recognizer.
Attributes
-
gibberishResult
(type:String.t
, default:nil
) - -
numGibberishSegments
(type:integer()
, default:nil
) - The number of the above segments that were classified as gibberish. -
numSegmentsClassified
(type:integer()
, default:nil
) - The number of ASR segments that were sent for classification.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_IndexingVideosAsrTranscriptRepairAnnotation_html.txt
Googleapi.Contentwarehouse.V1.Model.Kaltixperdocdata,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KaltixPerDocData.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KaltixPerDocData (google_api_content_warehouse v0.4.0)
Attributes
-
KaltixRank
(type:integer()
, default:nil
) - approx. 2 bytes for top 1B -
LocalKaltixRank
(type:integer()
, default:nil
) - empty for now -
SiteKaltixRank
(type:integer()
, default:nil
) - empty for now
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KaltixPerDocData_html.txt
Googleapi.Contentwarehouse.V1.Model.Kegovernancetypedregions,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KeGovernanceTypedRegions.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KeGovernanceTypedRegions (google_api_content_warehouse v0.4.0)
Wrapper message containing list of regions and their corresponding type of region signal to use in data governance.
Attributes
-
regionType
(type:String.t
, default:nil
) - The particular type of region should be explicitly set to disambiguate. -
regions
(type:list(String.t)
, default:nil
) - Values are go/iii RegionCode in capital case. It is a good practice to keep elements in this list unique, although not enforced. In case of duplicated entries, they'll be treated as if there were only one entry of the same value.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KeGovernanceTypedRegions_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswersanytype,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersAnyType.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersAnyType (google_api_content_warehouse v0.4.0)
Accepts any non-empty value. This is meant for special cases allowing any value or any composition to be valid in a slot. If you are thinking of using this, please contact mrf-team@.
Attributes
-
componentSpecificContracts
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t
, default:nil
) - Contains data about the contracts that this ValueType level is available for. For more information see go/contract-based-conformance. -
remodelings
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t
, default:nil
) - Contains data about current schema remodelings at this ValueType level. For more information see go/meaning-remodeling-framework.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersAnyType{ componentSpecificContracts: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t() | nil, remodelings: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersAnyType_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswersattributetype,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersAttributeType.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersAttributeType (google_api_content_warehouse v0.4.0)
An attribute type configures a value whose type is intended to be a attribute defined in the schema.
Attributes
-
attribute
(type:list(String.t)
, default:nil
) - Use in parsing: the value filled with must be in the list of this. If no attribute ids are specified, this value can be filled with any attribute. -
componentSpecificContracts
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t
, default:nil
) - Contains data about the contracts that this ValueType level is available for. For more information see go/contract-based-conformance. -
pivotEntitySlot
(type:String.t
, default:nil
) - If exist, the attribute will be applied on the given pivot slot. This helps type checking when qrewrite constructs function calls with an attribute-typed slot. -
remodelings
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t
, default:nil
) - Contains data about current schema remodelings at this ValueType level. For more information see go/meaning-remodeling-framework.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersAttributeType{ attribute: [String.t()] | nil, componentSpecificContracts: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t() | nil, pivotEntitySlot: String.t() | nil, remodelings: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersAttributeType_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswersbooleantype,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersBooleanType.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersBooleanType (google_api_content_warehouse v0.4.0)
A BooleanType configures a yes/no value.
Attributes
-
componentSpecificContracts
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t
, default:nil
) - Contains data about the contracts that this ValueType level is available for. For more information see go/contract-based-conformance. -
remodelings
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t
, default:nil
) - Contains data about current schema remodelings at this ValueType level. For more information see go/meaning-remodeling-framework.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersBooleanType{ componentSpecificContracts: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t() | nil, remodelings: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersBooleanType_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswerscollectiontype,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersCollectionType.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersCollectionType (google_api_content_warehouse v0.4.0)
A CollectionType configures a value whose type is intended to be a collection.
Attributes
-
collection
(type:list(String.t)
, default:nil
) - The collection this value is filled with must be one of these collections (denoted by a /collection/* id). If no collections are specified, this value can be filled with any collection. -
componentSpecificContracts
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t
, default:nil
) - Contains data about the contracts that this ValueType level is available for. For more information see go/contract-based-conformance. -
remodelings
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t
, default:nil
) - Contains data about current schema remodelings at this ValueType level. For more information see go/meaning-remodeling-framework.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersCollectionType{ collection: [String.t()] | nil, componentSpecificContracts: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t() | nil, remodelings: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersCollectionType_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswerscompoundtype,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersCompoundType.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersCompoundType (google_api_content_warehouse v0.4.0)
A CompoundType configures a value composed of multiple answer values.
Attributes
-
componentSpecificContracts
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t
, default:nil
) - Contains data about the contracts that this ValueType level is available for. For more information see go/contract-based-conformance. -
remodelings
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t
, default:nil
) - Contains data about current schema remodelings at this ValueType level. For more information see go/meaning-remodeling-framework.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersCompoundType{ componentSpecificContracts: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t() | nil, remodelings: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersCompoundType_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswerscontainertype,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersContainerType.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersContainerType (google_api_content_warehouse v0.4.0)
Attributes
-
slotNames
(type:list(String.t)
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersContainerType{ slotNames: [String.t()] | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersContainerType_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswersdatetype,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersDateType.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersDateType (google_api_content_warehouse v0.4.0)
A DateType configures a value whose type is intended to be a date. LINT.IfChange Next id: 17
Attributes
-
allowAllRangeResolutions
(type:boolean()
, default:nil
) - If true, will allow all resolutions that are ranges. -
allowAllResolutions
(type:boolean()
, default:nil
) - If true, overrides all other options in this message and allows any kind of DateTime annotation. -
allowAllResolutionsExceptHolidays
(type:boolean()
, default:nil
) - If true, will allow all resolutions except holidays. -
allowAllResolutionsWithout4digit24hrTime
(type:boolean()
, default:nil
) - If true, will allow resolutions that aren't contiguous sequences of 4 digits annotated as 24-hr times. These are often mis-interpreted years or postcodes. -
allowAllResolutionsWithoutTime
(type:boolean()
, default:nil
) - If true, will allow resolutions without an explicit hour. Symbolic ranges such as [this evening] are not considered as explicit hour, but the range [1-3pm] is considered as explicit",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersDateType_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswersdependencytype,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersDependencyType.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersDependencyType (google_api_content_warehouse v0.4.0)
Attributes
-
componentSpecificContracts
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t
, default:nil
) - Contains data about the contracts that this ValueType level is available for. For more information see go/contract-based-conformance. -
containerType
(type:GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersContainerType.t
, default:nil
) - -
intersectType
(type:GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersIntersectType.t
, default:nil
) - -
remodelings
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t
, default:nil
) - Contains data about current schema remodelings at this ValueType level. For more information see go/meaning-remodeling-framework. -
sameType
(type:GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersSameType.t
, default:nil
) - -
unionType
(type:GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersUnionType.t
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersDependencyType{ componentSpecificContracts: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t() | nil, containerType: GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersContainerType.t() | nil, intersectType: GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersIntersectType.t() | nil, remodelings: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t() | nil, sameType: GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersSameType.t() | nil, unionType: GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersUnionType.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersDependencyType_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswersdialogreferentialresolution,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersDialogReferentialResolution.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersDialogReferentialResolution (google_api_content_warehouse v0.4.0)
How a piece of data was resolved through external data (either elsewhere in the query, or from a previous query). Examples: [obama and his age] -> ""his"" is resolved from the Obama entity obama -> ""he"" is resolved from the Obama entity starbucks -> Q2 is resolved from the list of shops
Attributes
-
refersToFullMrf
(type:boolean()
, default:nil
) - True iff this ReferentialResolution is part of an intent and refers to the full MRF subtree (rather than just the intent). -
resolutionType
(type:String.t
, default:nil
) -
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersDialogReferentialResolution_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswersdurationtype,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersDurationType.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersDurationType (google_api_content_warehouse v0.4.0)
A DurationType configures a value whose type is a duration.
Attributes
-
componentSpecificContracts
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t
, default:nil
) - Contains data about the contracts that this ValueType level is available for. For more information see go/contract-based-conformance. -
rangeConstraint
(type:GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersRangeConstraint.t
, default:nil
) - Range constraint limits the set of durations accepted. The values of the range are in milliseconds. Currently, this constraint is only enforced in Loose Parser. -
remodelings
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t
, default:nil
) - Contains data about current schema remodelings at this ValueType level. For more information see go/meaning-remodeling-framework.
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
@type t() :: %GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersDurationType{ componentSpecificContracts: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t() | nil, rangeConstraint: GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersRangeConstraint.t() | nil, remodelings: GoogleApi.ContentWarehouse.V1.Model.NlpMeaningMeaningRemodelings.t() | nil }
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersDurationType_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswersentitytype,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersEntityType.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersEntityType (google_api_content_warehouse v0.4.0)
An EntityType configures a value whose type is intended to be an entity. Entities may be specified using either the collection(s) to which they belong, or explicitly via a list of KG-ids. Both collections and ids can be specified, in which case the type will be the union of the id(s) and all mids within the collection(s). Next available tag: 10
Attributes
-
collection
(type:list(String.t)
, default:nil
) - This field specifies that containing entity must be: - in any 'collection' if 'in_all_collections' is false (default) - in every 'collection' if 'in_all_collections' is true. The collection field contains strings of the form '/collection/'. If no collections are specified, this value can be filled with any entity. A collection specified as an empty string has a special meaning for Aqua induction, which is that the type includes all entities. -
componentSpecificContracts
(type:GoogleApi.ContentWarehouse.V1.Model.NlpMeaningComponentSpecificContracts.t
, default:nil
) - Contains data about the contracts that this ValueType level is available for",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersEntityType_html.txt
Googleapi.Contentwarehouse.V1.Model.Knowledgeanswersfacetparsing,https://hexdocs.pm/google_api_content_warehouse/0.4.0/GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersFacetParsing.html,"View Source GoogleApi.ContentWarehouse.V1.Model.KnowledgeAnswersFacetParsing (google_api_content_warehouse v0.4.0)
Construct for how to construe a facet when parse from neural or lexical models. Unlike regular intent annotations, facets are post-hoc grounded to indicated spoans, so they also need to provide their input and output slot independently.
Attributes
-
facetName
(type:String.t
, default:nil
) - Optional, as this can take the name of the slot/schema its associated with or it might need to map onto something different. -
inputSlotName
(type:String.t
, default:nil
) - Required, the slot into which we put any ungrounded string or mid -
outputSlotName
(type:String.t
, default:nil
) - Optional, if absent output_type will be used for typing, or this is a MRF operator
Summary
Functions
Unwrap a decoded JSON object into its complex fields.
Types
Functions
Link to this function
decode(value, options)
View SourceUnwrap a decoded JSON object into its complex fields.",https_hexdocs_pm_google_api_content_warehouse_0_4_0_GoogleApi_ContentWarehouse_V1_Model_KnowledgeAnswersFacetParsing_html.txt
